00/05-04-039-11 W5M/00 Well
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
01/02/2016 15:48:14,-7.302809530176,32.13069916,0,2644.90014648
01/02/2016 15:53:14,-7.344317689762,32.31903458,0,2672.71386719
01/02/2016 15:58:14,-7.39739306796,32.5424614,0,2709.05493164
01/02/2016 15:59:59,-7.419255216424,32.68012619,0,2731.84643555
01/02/2016 16:03:14,-7.440718759954,32.75180435,0,2745.12792969
01/02/2016 16:08:14,-7.450619867006,32.79694748,0,2769.9621582
01/02/2016 16:13:14,-7.462552617474,33.086689,0,2809.48461914
01/02/2016 16:18:14,-7.464842978358,33.2199707,0,2837.59423828
01/02/2016 16:23:14,-7.468422465936,33.34280396,0,2860.39868164
01/02/2016 16:28:14,954.714774367746,12.17618465,76.18742939094,1516.0032959
01/02/2016 16:33:14,900.642787066858,5.76090527,72.69894330724,1407.45495605
01/02/2016 16:38:14,712.702658957662,4.50723839,64.3787362838,1361.44470215
01/02/2016 16:43:14,590.697960506316,4.23802662,57.32199538931,1285.98828125
01/02/2016 16:48:14,515.857606083848,4.1816287,52.46442618419,1224.14440918
01/02/2016 16:53:14,452.538442193444,4.1445303,48.05609473849,1163.22705078
01/02/2016 16:58:14,396.763289871442,4.17569971,43.99538618648,1104.89160156
01/02/2016 16:59:59,359.85270397217,4.21712255,41.31884620938,1069.5670166
01/02/2016 17:03:14,339.10144483451,4.2339592,39.75218912648,1047.59118652
01/02/2016 17:08:14,300.619407025306,4.23294735,36.8615282034,1010.70843506
01/02/2016 17:13:14,255.494654560252,4.36831999,33.37755629847,969.57965088
01/02/2016 17:18:14,195.118019418186,4.44365549,28.45824236716,918.29858398
01/02/2016 17:23:14,156.483818605934,4.61767292,24.94105604906,870.53283691
01/02/2016 17:28:14,151.398115221846,4.67428398,24.21531237458,845.7276001
01/02/2016 17:33:14,134.715139763984,4.71206951,22.52811177131,821.0322876
01/02/2016 17:38:14,121.108230449298,4.76140785,21.09777753103,797.25860596
01/02/2016 17:43:14,119.534869985668,4.77621841,20.83639395325,788.4418335
01/02/2016 17:48:14,119.702071514194,4.79580641,20.75423203113,779.38104248
01/02/2016 17:53:14,116.291916648858,4.82476521,20.38735427119,773.51739502
01/02/2016 17:58:14,110.917063662318,4.84605122,19.85152755319,769.11791992
01/02/2016 17:59:59,110.5620881461,4.88362551,19.79858156164,766.34954834
01/02/2016 18:03:14,107.794011887198,4.88518286,19.51702106364,763.69647217
01/02/2016 18:08:14,104.395814245604,4.86648226,19.16962721419,760.44158936
01/02/2016 18:13:14,100.200400989412,4.94200468,18.73200825245,756.25384521
01/02/2016 18:18:14,97.51530460098,4.95343924,18.43191982859,752.99993896
01/02/2016 18:23:14,97.443714728862,4.97754383,18.35509133823,745.7354126
01/02/2016 18:28:14,94.677355376624,4.99070215,18.02296913744,739.0065918
01/02/2016 18:33:14,93.159158998728,5.02132702,17.82902854957,734.9420166
01/02/2016 18:38:14,91.7294918966,5.06445169,17.65834880015,732.56671143
01/02/2016 18:43:14,90.222808164728,5.07599735,17.49725894113,730.93988037
01/02/2016 18:48:14,88.711157604,5.08756256,17.31318801447,727.45550537
01/02/2016 18:53:14,85.527599335934,5.10483789,16.92989134672,721.0289917
01/02/2016 18:58:14,80.465450091654,5.15075445,16.34037807496,713.7288208
01/02/2016 18:59:59,78.3236934591,5.18718052,16.07958487787,709.11590576
01/02/2016 19:03:14,75.860073569678,5.17974901,15.81506388177,709.35119629
01/02/2016 19:08:14,74.043361116822,5.17854834,15.59236158483,706.77734375
01/02/2016 19:13:14,72.421152440334,5.25288534,15.40657052546,705.77368164
01/02/2016 19:18:14,72.014929607058,5.27386904,15.3441810752,703.28765869
01/02/2016 19:23:14,71.382493390208,5.28311825,15.25292835094,700.81799316
01/02/2016 19:28:14,67.243432278654,5.29642105,14.74134139865,704.96606445
01/02/2016 19:33:14,-5.870018006734,7.61951685,0,1027.84985352
01/02/2016 19:38:14,-6.18913728315,9.25842094,0,1082.04418945
01/02/2016 19:43:14,-6.27437158822,10.76818466,0,1133.48034668
01/02/2016 19:48:14,-6.3922142202,12.0982151,0,1183.62731934
01/02/2016 19:53:14,-6.4197416302,13.24551487,0,1232.21240234
01/02/2016 19:58:14,-6.39244508877,14.25541878,0,1280.27990723
01/02/2016 19:59:59,-6.47269150752,14.88091755,0,1312.89941406
01/02/2016 20:03:14,-6.5220973815,15.37264919,0,1335.48974609
01/02/2016 20:08:14,-6.510607239636,16.00091743,0,1374.76269531
01/02/2016 20:13:14,-6.502414921676,16.83420944,0,1419.75378418
01/02/2016 20:18:14,-6.581294132334,17.55702019,0,1462.77612305
01/02/2016 20:23:14,-6.553131462046,18.23945999,0,1505.58483887
01/02/2016 20:28:14,-6.627211017608,18.90149498,0,1548.2578125
01/02/2016 20:33:14,-6.626500087082,19.53417587,0,1591.2467041
01/02/2016 20:38:14,-6.706539547932,20.11521339,0,1633.23510742
01/02/2016 20:43:14,-6.671838293956,20.67258263,0,1675.45483398
