00/07-11-041-08 W5M/02
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
03/12/2016 19:04:59,13.629212183012,9.95240307,6.3679627344,202.34642029
03/12/2016 19:09:59,13.969633053378,9.8527298,6.43031146367,201.26925659
03/12/2016 19:14:59,14.315806429086,9.76716423,6.50548060421,200.37217712
03/12/2016 19:19:59,15.360425866732,9.69368649,6.67247729817,194.56950378
03/12/2016 19:24:59,16.474594410858,9.62657452,6.83013182833,188.11653137
03/12/2016 19:29:59,17.903037085752,9.54416752,7.02459500362,180.67977905
03/12/2016 19:34:59,17.899377105616,9.48736668,7.0220594276,180.3996582
03/12/2016 19:39:59,18.345428524608,9.42919159,7.08337145384,178.42207336
03/12/2016 19:41:56,19.182447809602,9.38710117,7.19729054934,175.05915833
03/12/2016 19:46:56,19.022435958336,9.33287621,7.15466072547,174.05006409
03/12/2016 19:51:56,18.551458328938,9.28942966,7.08800844798,175.61412048
03/12/2016 19:56:56,18.453671846396,9.24798107,7.08662891559,176.88804626
03/12/2016 19:59:59,18.16461230077,9.22405624,7.03981296086,177.48875427
03/12/2016 20:04:59,17.942605065258,9.22022057,6.99992416827,177.70175171
03/12/2016 20:09:59,17.663714868234,9.24637794,6.96381260478,179.49256897
03/12/2016 20:14:59,16.95236885918,9.28666019,6.86334039869,182.610672
03/12/2016 20:19:59,17.32033056167,9.30537128,6.91167597541,180.58973694
03/12/2016 20:24:59,15.7789364536,9.35770798,6.6901158924,188.43669128
03/12/2016 20:29:59,15.153524186946,9.38838387,6.59942398013,191.91494751
03/12/2016 20:34:59,14.752444438322,9.42941475,6.54164940199,194.72291565
03/12/2016 20:39:59,15.123020842902,9.46507645,6.61819024268,194.16932678
03/12/2016 20:41:56,15.25429134548,9.47645855,6.636520226,193.12730408
03/12/2016 20:46:56,14.649080781956,9.52745152,6.53520259203,196.05685425
03/12/2016 20:51:56,14.586679157436,9.56729507,6.52340267969,196.5604248
03/12/2016 20:56:56,14.448628111264,9.60585976,6.51100091004,198.04443359
03/12/2016 20:59:59,12.540507296856,9.66591549,6.14238295289,205.30482483
03/12/2016 21:04:59,12.788531993604,9.68803024,6.2099528951,205.96807861
03/12/2016 21:09:59,13.184382338048,9.71281147,6.29094173437,204.66748047
03/12/2016 21:14:59,13.137667841046,9.74590969,6.28027730886,204.62747192
03/12/2016 21:19:59,12.815199985808,9.77641296,6.21302487056,205.76799011
03/12/2016 21:24:59,11.557577628926,9.82111645,5.9657747338,212.61781311
03/12/2016 21:29:59,12.570299670188,9.81909752,6.194036164,209.75982666
03/12/2016 21:34:59,12.818163422006,9.81721973,6.23615165773,207.86895752
03/12/2016 21:39:59,14.168691711916,9.79926109,6.48665858546,201.79949951
03/12/2016 21:41:56,14.574495847258,9.79754639,6.54072400562,198.15525818
03/12/2016 21:46:56,12.335508383984,9.81421852,6.11388249309,208.19577026
03/12/2016 21:51:56,12.67854395644,9.77939034,6.21535782906,209.1428833
03/12/2016 21:56:56,13.490464592902,9.74799156,6.35946523966,204.34066772
03/12/2016 21:59:59,13.57691765898,9.74193859,6.37094505487,203.26564026
03/12/2016 22:04:59,14.2962840301,9.71113777,6.49534009792,199.8419342
03/12/2016 22:09:59,13.543279405076,9.70120049,6.33645648147,201.55606079
03/12/2016 22:14:59,12.880565046526,9.6711216,6.22730663302,205.48786926
03/12/2016 22:19:59,12.057663505192,9.63886547,6.07737762646,210.88368225
03/12/2016 22:24:59,12.979745621594,9.58078957,6.26155779484,206.35826111
03/12/2016 22:29:59,14.417427299004,9.53312492,6.52208604114,199.62850952
03/12/2016 22:34:59,15.323124779486,9.51694775,6.65147898179,193.46232605
03/12/2016 22:39:59,15.996820002722,9.48859406,6.74211131335,189.13366699
03/12/2016 22:41:56,16.798023233914,9.43369865,6.8723369848,186.24378967
03/12/2016 22:46:56,17.1915185582,9.40428543,6.93596989178,184.92506409
03/12/2016 22:51:56,18.26873382491,9.35341167,7.08653968537,180.02281189
03/12/2016 22:56:56,18.89536577685,9.30063915,7.16085454724,176.44116211
03/12/2016 22:59:59,18.97956629707,9.25143528,7.15530261481,174.891922
03/12/2016 23:04:59,18.903034511416,9.21170902,7.13904417381,174.74038696
03/12/2016 23:09:59,17.852489165838,9.16268635,7.01737479239,180.66644287
03/12/2016 23:14:59,18.088500137328,9.10046673,7.05033005586,179.39251709
03/12/2016 23:19:59,18.499341065352,9.04630661,7.10761737182,177.63171387
03/12/2016 23:24:59,18.318235462128,9.00912476,7.075627389,177.98187256
03/12/2016 23:29:59,17.166243653872,9.00201225,6.92321522536,183.54443359
03/12/2016 23:34:59,16.582316520226,8.97706223,6.85351248674,187.50292969
03/12/2016 23:39:59,16.483483754988,8.91803265,6.84619563534,188.46336365
03/12/2016 23:41:56,17.298594918734,8.85060692,6.97010727947,184.94406128
03/12/2016 23:46:56,16.847785517528,8.79596615,6.89117955394,185.86216736
03/12/2016 23:51:56,16.631471352264,8.75025558,6.86758947226,187.51626587
03/12/2016 23:56:56,15.673830010786,8.73704338,6.71723197298,191.53811646
03/12/2016 23:59:59,14.94965393807,8.7180233,6.60753442669,195.4642334
03/13/2016 00:04:59,15.352234031004,8.63989353,6.67799396409,193.9725647
03/13/2016 00:09:59,15.268740583454,8.60959721,6.66797326287,194.62953186
03/13/2016 00:14:59,15.67400437784,8.58139229,6.7367526375,193.05548096
03/13/2016 00:19:59,15.57569475395,8.54939556,6.71213053712,192.69197083
03/13/2016 00:24:59,14.93145751634,8.53380966,6.61929091301,197.12068176
03/13/2016 00:29:59,14.923091313558,8.46897507,6.61630913029,196.88391113
03/13/2016 00:34:59,14.772141244548,8.40566921,6.59447168087,197.7409668
03/13/2016 00:39:59,13.378036260888,8.3582077,6.34220262221,203.98716736
03/13/2016 00:41:56,13.502285746848,8.30351257,6.3900883595,205.13282776
03/13/2016 00:46:56,12.719331621232,8.28109932,6.22779933082,207.74890137
03/13/2016 00:51:56,13.319121213914,8.25761127,6.34748592211,205.56455994
03/13/2016 00:56:56,14.536653414406,8.25287628,6.56817806446,200.03535461
03/13/2016 00:59:59,14.394158680726,8.28260422,6.53543719127,200.0783844
03/13/2016 01:04:59,14.92901722149,8.27638912,6.62308822243,197.11735535
03/13/2016 01:09:59,15.140277354278,8.26814556,6.63877125873,194.40609741
03/13/2016 01:14:59,16.522528593146,8.23226166,6.86325303758,188.90690613
03/13/2016 01:19:59,17.39388842258,8.20442867,6.98045285886,183.98797607
03/13/2016 01:24:59,16.38517601984,8.21112537,6.82053597144,187.68634033
03/13/2016 01:29:59,16.929012072818,8.19196033,6.89788530124,184.68162537
03/13/2016 01:34:59,16.70014665436,8.17499828,6.86397596718,185.75212097
03/13/2016 01:39:59,17.212608452302,8.13667583,6.94506215211,183.85458374
03/13/2016 01:41:56,17.51402185749,8.13222694,6.97779884276,181.8828125
03/13/2016 01:46:56,17.672604212364,8.09897518,7.00100815426,180.92990112
03/13/2016 01:51:56,17.456813188448,8.09566975,6.96315034165,181.54017639
03/13/2016 01:56:56,16.70746854356,8.08417416,6.86756936217,185.88883972
03/13/2016 01:59:59,16.28952992403,8.08743572,6.80603219469,187.77763367
03/13/2016 03:04:59,15.81257756071,8.093853,6.73256845689,189.9006958
03/13/2016 03:09:59,16.017910861288,8.09811592,6.76417458584,188.91023254
03/13/2016 03:14:59,15.385526404006,8.10894299,6.66704993295,192.36181641
03/13/2016 03:19:59,15.488541326264,8.10935497,6.69591500811,192.68530273
03/13/2016 03:24:59,15.894501624402,8.11121178,6.75257389008,190.17414856
03/13/2016 03:29:59,15.544668308744,8.11418819,6.68667492635,191.17462158
03/13/2016 03:34:59,15.144111701468,8.12832546,6.63818042999,194.14930725
03/13/2016 03:39:59,14.920476651654,8.12283134,6.60520357157,195.7300415
03/13/2016 03:41:56,14.742097829274,8.14725399,6.57596454742,196.59898376
03/13/2016 03:46:56,15.23858605389,8.13876724,6.65842015136,194.18266296
03/13/2016 03:51:56,15.435204337206,8.14599037,6.68569513087,193.02879333
03/13/2016 03:56:56,15.715837320678,8.15688133,6.73377808526,191.84492493
03/13/2016 03:59:59,15.753750641634,8.16708755,6.73206741768,190.82823181
03/13/2016 04:04:59,16.218886673328,8.13740826,6.80910285034,189.03697205
03/13/2016 04:09:59,15.480000716242,8.13642979,6.69821658596,192.97210693
03/13/2016 04:14:59,15.468322343154,8.13097858,6.69739197691,192.99545288
03/13/2016 04:19:59,13.029946696142,8.14701462,6.25102356329,203.07008362
03/13/2016 04:24:59,11.90096193549,8.13197327,6.06241448007,210.95037842
03/13/2016 04:29:59,12.106295195882,8.11480331,6.09915508738,209.66978455
03/13/2016 04:34:59,11.693362747302,8.16207504,6.03179261722,213.38150024
03/13/2016 04:39:59,12.234933796762,8.11361885,6.13451034826,209.79318237
03/13/2016 04:41:56,12.519911770926,8.08556557,6.19099668452,208.38218689
03/13/2016 04:46:56,12.550602904148,8.08259296,6.18914761373,207.46211243
03/13/2016 04:51:56,13.55966400081,8.05168152,6.38833478632,203.51695251
03/13/2016 04:56:56,14.275541905642,8.02481556,6.51201339011,199.62516785
03/13/2016 04:59:59,14.516459346616,8.02955627,6.54602273633,197.86972046
03/13/2016 05:04:59,14.30865991159,8.03806686,6.50599368311,198.55467224
03/13/2016 05:09:59,14.405748925916,8.0477581,6.52991629739,198.62136841
03/13/2016 05:14:59,14.581798567736,8.07785892,6.55098676085,197.0072937
03/13/2016 05:19:59,15.210348637642,8.10371113,6.66364329453,194.82629395
03/13/2016 05:24:59,15.736580369414,8.12086964,6.73622480817,191.37136841
03/13/2016 05:29:59,13.878296544394,8.1826582,6.39994004915,198.95152283
03/13/2016 05:34:59,11.993693461278,8.24097729,6.06713286787,209.18289185
03/13/2016 05:39:59,11.97469319899,8.25465107,6.0839538455,211.84411621
03/13/2016 05:41:56,11.846372710486,8.25439358,6.048529343,211.31515503
03/13/2016 05:46:56,11.580586605458,8.28990078,6.00201637008,213.69497681
03/13/2016 05:51:56,11.897824132238,8.30053902,6.06119290949,211.57733154
03/13/2016 05:56:56,12.680286742888,8.2974577,6.21538897275,207.86228943
03/13/2016 05:59:59,13.144294110586,8.29598522,6.30628870003,205.30482483
03/13/2016 06:04:59,12.28670232624,8.33103561,6.13157251729,208.98280334
03/13/2016 06:09:59,12.935994520604,8.34780121,6.26150685734,206.42829895
03/13/2016 06:14:59,14.618751845152,8.3304987,6.57932358521,199.73188782
03/13/2016 06:19:59,15.710782323738,8.307724,6.7469489212,193.18553162
03/13/2016 06:24:59,15.808394479412,8.30606842,6.76004122819,192.68197632
