00/05-04-039-11 W5M/00 Well,,,,
(GMT-07:00) Mountain Time (US & Canada),Differential Pressure [15] (in H2O),Flowing Temperature [13] (°C),Gas Flow Rate [19] (E3M3/Day),Static Pressure [14] (kPa)
1/10/2016 19:03,562.7845844,3.86543059,52.63489468,1137.474976
1/10/2016 19:08,464.0117427,3.89637637,46.66363318,1071.866211
1/10/2016 19:13,375.7300555,4.04774857,40.81813027,1000.907532
1/10/2016 19:18,336.6466932,4.05023289,37.99957281,962.1605225
1/10/2016 19:23,321.1489061,4.08468199,36.76024925,941.6433106
1/10/2016 19:28,282.5662745,4.17592525,34.04992435,912.9893189
1/10/2016 19:33,252.4484814,4.28996563,31.80707207,887.6690674
1/10/2016 19:38,185.3135454,4.42328644,26.6161324,839.4645996
1/10/2016 19:43,168.7319455,4.59849501,24.99052643,807.2054443
1/10/2016 19:48,158.3724735,4.61413813,23.97244202,789.7592773
1/10/2016 19:53,141.6710871,4.64166307,22.40321773,767.8962402
1/10/2016 19:58,136.9513046,4.72538996,21.88979463,758.1154785
1/10/2016 19:59,142.7677922,4.70873165,22.33531902,756.6403809
1/10/2016 20:03,135.7551555,4.74387217,21.70640006,751.1008301
1/10/2016 20:08,126.8555885,4.70378447,20.84759157,738.9677734
1/10/2016 20:13,127.8940559,4.79185772,20.83459537,731.7643433
1/10/2016 20:18,124.3679392,4.80935669,20.46236292,725.0228272
1/10/2016 20:23,121.6555099,4.8568387,20.2027989,722.2687988
1/10/2016 20:28,118.3331945,4.89773703,19.91154669,721.2922363
1/10/2016 20:33,116.2381399,4.92339468,19.71098855,719.399292
1/10/2016 20:38,112.6733386,4.94780827,19.35046395,714.6911621
1/10/2016 20:43,108.7749008,4.94396353,18.95482727,709.477417
1/10/2016 20:48,107.7216632,4.95999241,18.84023117,707.3988037
1/10/2016 20:53,106.4577566,5.01604271,18.70771343,706.1339722
1/10/2016 20:58,97.38286332,5.06307745,17.80178941,699.3970947
1/10/2016 20:59,78.06554828,5.13762617,15.77978454,682.7400513
1/10/2016 21:03,77.64699264,5.2463069,15.66912454,678.3259888
1/10/2016 21:08,80.64054644,5.31770802,15.94518986,675.4625855
1/10/2016 21:13,80.59330784,5.41021967,15.92489779,673.5237427
1/10/2016 21:18,74.42983157,5.41947317,15.25698005,669.4448853
1/10/2016 21:23,72.63935599,5.45057487,15.04729954,668.255188
1/10/2016 21:28,72.34396719,5.46331501,14.99528894,666.4620361
1/10/2016 21:33,73.13791753,5.46853113,15.06329301,662.3573608
1/10/2016 21:38,75.2649423,5.46970558,15.27981955,664.1118164
1/10/2016 21:43,77.44917766,5.45280313,15.53090541,666.1213379
1/10/2016 21:48,78.85944497,5.429039,15.64058402,670.7258911
1/10/2016 21:53,-5.683516388,7.628613,0,1082.366821
1/10/2016 21:58,-5.885929332,9.18222141,0,1139.120239
1/10/2016 21:59,-5.932369841,10.18377876,0,1178.264893
1/10/2016 22:03,-6.099793598,10.83961964,0,1205.294678
1/10/2016 22:08,-6.058185335,11.80180359,0,1249.057251
1/10/2016 22:13,-6.045829104,12.94603825,0,1299.697388
1/10/2016 22:18,-6.209220679,13.95265293,0,1345.079224
1/10/2016 22:23,-6.224425856,14.91327477,0,1389.662354
1/10/2016 22:28,-6.195472285,15.8116951,0,1433.542725
1/10/2016 22:33,-6.272166984,16.64826775,0,1476.182983
1/10/2016 22:38,-6.356591702,17.42876434,0,1517.420654
1/10/2016 22:43,-6.3295759,18.16837692,0,1561.340454
1/10/2016 22:48,-6.414147699,18.86599541,0,1605.703247
1/10/2016 22:53,-6.403467667,19.53296661,0,1650.239868
1/10/2016 22:58,-6.452777697,20.16194725,0,1700.28125
1/10/2016 22:59,-6.475138513,20.5747757,0,1741.396851
1/10/2016 23:03,-6.419744966,20.88827705,0,1769.252808
1/10/2016 23:08,-6.441034624,21.28941536,0,1803.297241
1/10/2016 23:13,-6.521085619,21.85316658,0,1832.922607
1/10/2016 23:18,-6.604611135,22.36756134,0,1862.498901
1/10/2016 23:23,-6.607040901,22.89109802,0,1900.235229
1/10/2016 23:28,-6.583193564,23.39053726,0,1941.043823
1/10/2016 23:33,-6.679842341,23.86317253,0,1977.123413
1/10/2016 23:38,-6.612733971,24.30147743,0,2009.485596
1/10/2016 23:43,-6.685071222,24.72741127,0,2046.393066
1/10/2016 23:48,-6.665391656,25.13743973,0,2083.731201
1/10/2016 23:53,-6.668537617,25.51415253,0,2115.26416
1/10/2016 23:58,-6.744077773,25.89204407,0,2148.537842
1/10/2016 23:59,-6.760161094,26.16441917,0,2175.776855
1/11/2016 0:03,-6.67186992,26.31806564,0,2194.969482
1/11/2016 0:08,-6.731979255,26.55090332,0,2218.654785
1/11/2016 0:13,-6.783066592,26.90459061,0,2246.433838
1/11/2016 0:18,-6.7617482,27.23768044,0,2284.820313
1/11/2016 0:23,-6.771554428,27.54927635,0,2324.389893
1/11/2016 0:28,-6.811135829,27.81475258,0,2353.435791
1/11/2016 0:33,-6.732044879,28.09730339,0,2393.602783
1/11/2016 0:38,-6.793930595,28.38105202,0,2435.423828
